cod,uf,precom,subitem,cod_subitem,grupo,partic,rm,peso
6301020,53,36.81274509803922,Artigos de maquiagem,06301020,saude e higiene,.2199999988079071,5,.0024397008
1104032,31,13.17450055953684,Sorvete,01104032,alimentação,.1299999952316284,3,.0013918629
1116001,53,22.22883605957031,Leite de coco,01116001,alimentação,0,5,0
6202004,29,3098.513248418249,Hospitalização e cirurgia,06202004,saude e higiene,.2199999988079071,2,.0023343412
1101079,52,6.498631000518799,Milho em grão,01101079,alimentação,0,5,0
7202041,29,8.708333333333334,Cigarro,07202041,servicos pessoais,.300000011920929,2,.0031831928
4103008,31,44.50783773809523,Bermuda/short infantil,04103008,vestuario,0,3,0
1101079,43,6.498631000518799,Milho em grão,01101079,alimentação,.0399999991059303,4,.00043439306
3201006,29,1358.970520395996,Máquina de lavar roupa,03201006,utencilios do lar,.2300000041723251,2,.0024404477
9101002,26,85.2,Plano de telefonia fixa,09101002,Comunicação,.1599999964237213,2,.0017171067
3301015,53,110.2063492063492,Conserto de máquina de lavar roupa,03301015,utencilios do lar,0,5,0
5101002,41,19.98,Táxi,05101002,transporte,0,4,0
4101008,33,20.17619514465332,Cueca,04101008,vestuario,0,3,0
1106011,26,6.098746776580811,Laranja - baía,01106011,alimentação,0,2,0
8101005,43,1262.963055555555,Ensino superior,08101005,educaçao,1.990000009536743,4,.021611055
9101001,32,101.7625,Correio,09101001,Comunicação,0,3,0
1110010,35,11.49513362839749,Frango em pedaços,01110010,alimentação,.5299999713897705,3,.0057164426
1107087,53,25.63444444444444,Chã de dentro,01107087,alimentação,.2800000011920929,5,.0031050737
4201015,26,143.6880294117647,Bolsa,04201015,vestuario,.1400000005960464,2,.0015024684
1107031,23,19.50944444444444,Carne de carneiro,01107031,alimentação,.0799999982118607,2,.0008777777
2104015,15,5.831925595238094,Sabão em barra,02104015,habitacao,.1099999994039536,1,.0012397858
7101001,52,28.79610443115234,Costureira,07101001,servicos pessoais,0,5,0
2103055,23,49.1866028708134,Telha,02103055,habitacao,0,2,0
1102029,43,17.60712137983266,Massa semipreparada,01102029,alimentação,.1000000014901161,4,.0010859827
6101007,43,79.21672058105469,Antialérgico e broncodilatador,06101007,saude e higiene,.2000000029802322,4,.0021719653
1106027,29,3.970000028610229,Tangerina,01106027,alimentação,0,2,0
1111008,52,11.83571815490723,Leite condensado,01111008,alimentação,0,5,0
4103005,23,75.19750213623047,Agasalho infantil,04103005,vestuario,0,2,0
5101007,35,149.1443333333333,Ônibus interestadual,05101007,transporte,.0799999982118607,3,.00086285931
1106019,52,4.125791549682617,Manga,01106019,alimentação,0,5,0
4102013,23,78.13744853909465,Bermuda/short feminino,04102013,vestuario,.2099999934434891,2,.0023041666
1109012,15,51.378662109375,Salame,01109012,alimentação,0,1,0
1115050,32,14.39250469207764,Salsicha em conserva,01115050,alimentação,0,3,0
8101004,50,938.59,Ensino médio,08101004,educaçao,.2599999904632568,5,.0027750353
1116048,41,28.92997741699219,Caldo concentrado,01116048,alimentação,0,4,0
6101007,50,79.21672058105469,Antialérgico e broncodilatador,06101007,saude e higiene,.119999997317791,5,.0012807855
1115050,50,14.39250469207764,Salsicha em conserva,01115050,alimentação,0,5,0
5102053,15,9800.84375,Motocicleta,05102053,transporte,1.029999971389771,1,.011608903
6301011,35,67.17122970809791,Perfume,06301011,saude e higiene,.800000011920929,3,.0086285938
1103043,43,2.3402380952381,Cebola,01103043,alimentação,.1000000014901161,4,.0010859827
2103041,23,64.05515289306641,Material hidráulico,02103041,habitacao,0,2,0
6301015,15,4.90776859649123,Absorvente higiênico,06301015,saude e higiene,.1700000017881393,1,.0019160326
7101036,33,128.4468841552734,Despachante,07101036,servicos pessoais,0,3,0
1201003,33,14.53276276523472,Lanche,01201003,alimentação,1.440000057220459,3,.016287751
4201002,29,111.0181817971015,Sapato masculino,04201002,vestuario,.1899999976158142,2,.0020160221
1104003,35,2.461239717978845,Açúcar refinado,01104003,alimentação,.1099999994039536,3,.0011864316
1109002,50,24.98385488505747,Presunto,01109002,alimentação,.119999997317791,5,.0012807855
1201003,26,13.65324161957454,Lanche,01201003,alimentação,1.669999957084656,2,.017922301
4103001,41,53.3276481628418,Uniforme escolar,04103001,vestuario,.1899999976158142,4,.0020326835
6301017,23,1.211416867406787,Papel higiênico,06301017,saude e higiene,.1400000005960464,2,.0015361111
1115039,50,40.8172721862793,Sardinha em conserva,01115039,alimentação,.0299999993294477,5,.00032019638
4401001,23,17.64131111111111,Tecido,04401001,vestuario,.0799999982118607,2,.0008777777
8102004,33,14.76666641235352,Revista,08102004,educaçao,0,3,0
3102005,23,316.0203552246094,Tapete,03102005,utencilios do lar,0,2,0
2101002,41,435.8320454545454,Condomínio,02101002,habitacao,1.669999957084656,4,.017866218
5101011,15,4.300000190734863,Metrô,05101011,transporte,0,1,0
9101001,32,101.7625,Correio,09101001,Comunicação,0,3,0
3201006,50,1267.870702754036,Máquina de lavar roupa,03201006,utencilios do lar,.239999994635582,5,.0025615711
3201021,31,962.940231092437,Fogão,03201021,utencilios do lar,.1899999976158142,3,.0020342614
3102006,26,148.2043225744048,Cortina,03102006,utencilios do lar,.0700000002980232,2,.00075123418
1106005,31,2.33877192982456,Banana - d'água,01106005,alimentação,.0799999982118607,3,.00085653103
1102010,26,34.49890773011212,Flocos de milho,01102010,alimentação,.1400000005960464,2,.0015024684
1102010,52,30.14977836608887,Flocos de milho,01102010,alimentação,0,5,0
2103055,32,37.76357142857143,Telha,02103055,habitacao,0,3,0
6301017,31,1.314654235752907,Papel higiênico,06301017,saude e higiene,.2000000029802322,3,.0021413276
3301015,26,114.4444427490234,Conserto de máquina de lavar roupa,03301015,utencilios do lar,0,2,0
6201003,26,183.8986111111111,Dentista,06201003,saude e higiene,.3100000023841858,2,.0033268942
1107094,29,14.64135135135135,Pá,01107094,alimentação,0,2,0
1107009,53,11.47457142857143,Fígado,01107009,alimentação,0,5,0
8101003,43,997.8099999999999,Ensino fundamental,08101003,educaçao,.8299999833106995,4,.0090136556
5102005,52,2625.9585,Seguro voluntário de veículo,05102005,transporte,1.100000023841858,5,.012024486
8101004,29,1253.010357142857,Ensino médio,08101004,educaçao,.4300000071525574,2,.0045625763
6101009,52,33.18976293560912,Gastroprotetor,06101009,saude e higiene,.239999994635582,5,.0026235243
2103032,53,15.3270290885585,Revestimento de piso e parede,02103032,habitacao,0,5,0
4201002,50,123.7390612704678,Sapato masculino,04201002,vestuario,.2000000029802322,5,.0021346426
1116023,26,5.963710784912109,Caldo de tucupi,01116023,alimentação,0,2,0
8103014,35,2.006509762530687,Artigos de papelaria,08103014,educaçao,.0799999982118607,3,.00086285931
8103001,41,20.39574095719538,Caderno,08103001,educaçao,.0500000007450581,4,.0005349167
5101010,31,1669.044166666666,Passagem aérea,05101010,transporte,.6100000143051147,3,.0065310495
1103043,50,2.31864864864865,Cebola,01103043,alimentação,.1400000005960464,5,.0014942498
6101001,35,33.19752470757906,Anti-infeccioso e antibiótico,06101001,saude e higiene,.2300000041723251,3,.0024807206
1103044,32,2.592843915343917,Cenoura,01103044,alimentação,.0299999993294477,3,.0003243243
4102008,26,57.3443751292349,Blusa,04102008,vestuario,.6399999856948853,2,.0068684267
1106017,50,6.326823708206684,Maçã,01106017,alimentação,.119999997317791,5,.0012807855
7101076,43,94.94711538461539,Serviço bancário,07101076,servicos pessoais,2.150000095367432,4,.023348628
8101005,23,1158.216578947368,Ensino superior,08101005,educaçao,1.620000004768372,2,.017774999
6101002,41,19.60740709889905,Analgésico e antitérmico,06101002,saude e higiene,.7200000286102295,4,.0077028009
7201063,29,1.9375,Jogos de azar,07201063,servicos pessoais,.9100000262260437,2,.0096556852
6301002,31,24.19224925339413,Fralda descartável,06301002,saude e higiene,.2599999904632568,3,.0027837257
6301011,23,66.14249574436863,Perfume,06301011,saude e higiene,2,2,.021944445
1106039,15,2.297019243240356,Laranja - pera,01106039,alimentação,.119999997317791,1,.0013524937
2103008,43,13.10991970991971,Material de eletricidade,02103008,habitacao,0,4,0
1107099,43,12.35217380523682,Costela,01107099,alimentação,.6299999952316284,4,.0068416907
3201021,50,1276.167542683081,Fogão,03201021,utencilios do lar,.1700000017881393,5,.0018144462
5101011,53,4.300000190734863,Metrô,05101011,transporte,.1400000005960464,5,.0015525369
4401002,31,1.358495057229969,Artigos de armarinho,04401002,vestuario,.0199999995529652,3,.00021413276
4102013,31,62.55231040004887,Bermuda/short feminino,04102013,vestuario,.0900000035762787,3,.0009635975
1114085,31,28.10459776334777,Outras bebidas alcoólicas,01114085,alimentação,0,3,0
6201007,29,244.1410064697266,Fisioterapeuta,06201007,saude e higiene,0,2,0
1116071,41,13.0390608974359,Tempero misto,01116071,alimentação,.0700000002980232,4,.00074888335
5101010,35,1846.045,Passagem aérea,05101010,transporte,.6399999856948853,3,.0069028744
4102013,43,86.53031785248361,Bermuda/short feminino,04102013,vestuario,0,4,0
6101051,15,27.90671245421246,Oftalmológico,06101051,saude e higiene,.1599999964237213,1,.0018033249
1102029,29,18.55122326631702,Massa semipreparada,01102029,alimentação,.0599999986588955,2,.00063663849
6201005,43,1625.644603995444,Aparelho ortodôntico,06201005,saude e higiene,0,4,0
1115058,52,9.631739130434783,Milho-verde em conserva,01115058,alimentação,.0199999995529652,5,.00021862703
3101015,15,880.5563527470238,Móvel para copa e cozinha,03101015,utencilios do lar,.1800000071525574,1,.0020287405
6301016,32,2.432704350116115,Sabonete,06301016,saude e higiene,.25,3,.0027027025
4201004,35,70.516845703125,Sapato infantil,04201004,vestuario,0,3,0
1109058,53,14.53890064102564,Carne de porco salgada e defumada,01109058,alimentação,0,5,0
1111031,35,38.25859069824219,Manteiga,01111031,alimentação,0,3,0
6101004,33,13.65011473429952,Antigripal e antitussígeno,06101004,saude e higiene,.2099999934434891,3,.0023752968
1106015,53,3.878077030181885,Limão,01106015,alimentação,.0399999991059303,5,.0004435819
6301017,35,1.22489573821044,Papel higiênico,06301017,saude e higiene,.25,3,.0026964354
6301014,43,14.70030958289023,Desodorante,06301014,saude e higiene,.4600000083446503,4,.0049955202
1110009,31,8.009771825396825,Frango inteiro,01110009,alimentação,.2800000011920929,3,.0029978589
6301002,23,23.34486177083333,Fralda descartável,06301002,saude e higiene,.2899999916553497,2,.0031819444
1104060,23,15.89104652404785,Doce de frutas em pasta,01104060,alimentação,0,2,0
6301016,29,2.107974293884221,Sabonete,06301016,saude e higiene,.3600000143051147,2,.0038198314
3103003,26,22.07373570652174,Roupa de banho,03103003,utencilios do lar,.0500000007450581,2,.00053659588
2103040,52,.4106968421052631,Tijolo,02103040,habitacao,.0599999986588955,5,.00065588107
1107031,50,20.72336769104004,Carne de carneiro,01107031,alimentação,0,5,0
5101004,41,3.940000057220459,Trem,05101004,transporte,0,4,0
1116026,53,66.58592224121094,Fermento,01116026,alimentação,0,5,0
4301004,26,302.4808959960938,Relógio de pulso,04301004,vestuario,.0599999986588955,2,.00064391497
1107031,23,19.50944444444444,Carne de carneiro,01107031,alimentação,.0799999982118607,2,.0008777777
1112025,29,24.68461608886719,Pão de queijo,01112025,alimentação,0,2,0
1107085,53,36.55263137817383,Filé-mignon,01107085,alimentação,0,5,0
1107090,26,20.29129600524902,Lagarto redondo,01107090,alimentação,0,2,0
1115016,52,40.5641865079365,Palmito em conserva,01115016,alimentação,.0299999993294477,5,.00032794054
1102008,53,3.183152675628662,Fubá de milho,01102008,alimentação,0,5,0
1201009,31,1.09431818181818,Cafezinho,01201009,alimentação,0,3,0
7101090,43,155.9299926757813,Conselho de classe,07101090,servicos pessoais,.1500000059604645,4,.0016289741
1116013,53,3.05529411764706,Sal,01116013,alimentação,0,5,0
6101014,32,15.89842224121094,Hipotensor e hipocolesterolêmico,06101014,saude e higiene,.7699999809265137,3,.0083243232
3201021,41,950.8816550925926,Fogão,03201021,utencilios do lar,.1899999976158142,4,.0020326835
1104004,52,1.953342197712419,Açúcar cristal,01104004,alimentação,.1599999964237213,5,.0017490162
1106028,50,13.28375066996495,Uva,01106028,alimentação,.0599999986588955,5,.00064039277
1111004,29,3.444273949334859,Leite longa vida,01111004,alimentação,.449999988079071,2,.0047747889
1109056,26,22.5651298245614,Carne-seca e de sol,01109056,alimentação,.6399999856948853,2,.0068684267
7201095,33,2372.940707792207,Pacote turístico,07201095,servicos pessoais,.3700000047683716,3,.004185047
6301016,43,2.557322198015009,Sabonete,06301016,saude e higiene,.300000011920929,4,.0032579482
1113013,32,3.715713507625271,Óleo de soja,01113013,alimentação,.2099999934434891,3,.0022702704
7101076,32,94.94711538461539,Serviço bancário,07101076,servicos pessoais,1.450000047683716,3,.015675677
1201051,26,16.15411764705882,Outras bebidas alcoólicas,01201051,alimentação,.1000000014901161,2,.0010731918
3102006,33,155.4516275252525,Cortina,03102006,utencilios do lar,.0900000035762787,3,.0010179845
1106021,33,1.89884614944458,Melancia,01106021,alimentação,0,3,0
7201010,32,1321.722604657247,Instrumento musical,07201010,servicos pessoais,0,3,0
1113014,32,41.86882326007326,Azeite de oliva,01113014,alimentação,.1000000014901161,3,.0010810811
1104023,35,48.68277026730942,Chocolate em barra e bombom,01104023,alimentação,.0949999988079071,3,.0010246454
2104008,35,3.619481801986694,Detergente,02104008,habitacao,.1700000017881393,3,.001833576
7101014,50,17.91111111111111,Depilação,07101014,servicos pessoais,.119999997317791,5,.0012807855
1102029,33,15.72836413809008,Massa semipreparada,01102029,alimentação,.1599999964237213,3,.00180975
5101026,32,148.3333333333333,Transporte escolar,05101026,transporte,.119999997317791,3,.0012972972
5102053,50,9813.863636363636,Motocicleta,05102053,transporte,.6899999976158142,5,.0073645171
8103001,26,21.59680718954248,Caderno,08103001,educaçao,.0700000002980232,2,.00075123418
1108000,52,21.28376984126984,peixe,01108000,alimentação,.1399999968707561,5,.0015303892
5104002,52,2.8921568627451,Etanol,05104002,transporte,1.299999952316284,5,.014210756
1109012,41,51.378662109375,Salame,01109012,alimentação,0,4,0
1112015,15,10.23272727272727,Pão francês,01112015,alimentação,1.019999980926514,1,.011496196
8104004,43,1213.055142857143,Curso de informática,08104004,educaçao,0,4,0
1111019,41,11.72034379890739,Iogurte e bebidas lácteas,01111019,alimentação,.1700000017881393,4,.0018187168
1201003,32,10.8383846282959,Lanche,01201003,alimentação,1.634999990463257,3,.017675674
1104023,52,53.13964581440863,Chocolate em barra e bombom,01104023,alimentação,.0700000002980232,5,.00076519459
1109056,26,22.5651298245614,Carne-seca e de sol,01109056,alimentação,.6399999856948853,2,.0068684267
5101007,29,162.832275390625,Ônibus interestadual,05101007,transporte,.1899999976158142,2,.0020160221
2103005,43,16.38306733263778,Ferragens,02103005,habitacao,0,4,0
1107087,35,25.28611003861004,Chã de dentro,01107087,alimentação,.2800000011920929,3,.0030200076
6101051,23,26.10195068027211,Oftalmológico,06101051,saude e higiene,.0900000035762787,2,.00098750007
7201020,53,21.59242310481436,Alimento para animais,07201020,servicos pessoais,.2899999916553497,5,.0032159688
4103001,15,53.3276481628418,Uniforme escolar,04103001,vestuario,.1700000017881393,1,.0019160326
8102001,50,2.5,Jornal diário,08102001,educaçao,0,5,0
3101016,52,420.8186340332031,Móvel infantil,03101016,utencilios do lar,.1099999994039536,5,.0012024486
1111008,52,11.83571815490723,Leite condensado,01111008,alimentação,0,5,0
4103005,50,54.82887305555555,Agasalho infantil,04103005,vestuario,0,5,0
5101004,43,3.940000057220459,Trem,05101004,transporte,0,4,0
5101001,41,4.25,Ônibus urbano,05101001,transporte,.7699999809265137,4,.0082377167
6201010,41,152.25,Psicólogo,06201010,saude e higiene,0,4,0
7201006,23,137.7777709960938,Clube,07201006,servicos pessoais,0,2,0
9101018,33,98.26333333333334,Acesso à internet,09101018,Comunicação,.5699999928474426,3,.0064472347
1112019,26,22.96558333333333,Bolo,01112019,alimentação,.1700000017881393,2,.0018244259
4102005,53,117.1268711666667,Vestido,04102005,vestuario,.4300000071525574,5,.0047685057
1116026,32,66.02327168932422,Fermento,01116026,alimentação,0,3,0
1101050,53,4.229667112299466,Feijao,01101050,alimentação,.1399999987334013,5,.0015525367
1109007,41,14.03954180602007,Salsicha,01109007,alimentação,.0900000035762787,4,.00096285011
6201003,26,183.8986111111111,Dentista,06201003,saude e higiene,.3100000023841858,2,.0033268942
6301010,26,4.290085248085249,Produto para unha,06301010,saude e higiene,0,2,0
1109002,32,22.94291666666667,Presunto,01109002,alimentação,.0700000002980232,3,.00075675675
1109007,33,14.08825082811925,Salsicha,01109007,alimentação,0,3,0
1107018,41,13.16430445761967,Carne de porco,01107018,alimentação,.4300000071525574,4,.0046002837
2104012,23,9.294347027972027,Desinfetante,02104012,habitacao,.1000000014901161,2,.0010972222
1104052,23,53.18847126993455,Chocolate e achocolatado em pó,01104052,alimentação,.0799999982118607,2,.0008777777
3201002,53,1432.00927734375,Ar-condicionado,03201002,utencilios do lar,.0900000035762787,5,.0009980594
1116026,29,66.58592224121094,Fermento,01116026,alimentação,0,2,0
4103011,31,34.42344961706692,Camisa/camiseta infantil,04103011,vestuario,.1899999976158142,3,.0020342614
1105010,15,3.26527777777778,Repolho,01105010,alimentação,0,1,0
1102029,50,17.77350494293128,Massa semipreparada,01102029,alimentação,.1099999994039536,5,.0011740534
2101001,41,745.1797813131313,Aluguel residencial,02101001,habitacao,3.190000057220459,4,.034127686
6301002,29,19.12984441776711,Fralda descartável,06301002,saude e higiene,.3100000023841858,2,.0032892993
5104003,26,3.446724891662598,Óleo diesel,05104003,transporte,.1299999952316284,2,.0013951492
3101003,43,723.4877786809449,Móvel para quarto,03101003,utencilios do lar,.4000000059604645,4,.0043439306
3102006,32,161.4185,Cortina,03102006,utencilios do lar,.119999997317791,3,.0012972972
1104052,53,51.97525522613989,Chocolate e achocolatado em pó,01104052,alimentação,.0599999986588955,5,.00066537288
6301006,41,17.71817142530656,Produto para pele,06301006,saude e higiene,.2899999916553497,4,.0031025168
1116026,15,66.58592224121094,Fermento,01116026,alimentação,0,1,0
1109008,32,13.65465,Linguiça,01109008,alimentação,.2649999856948853,3,.0028648647
1106008,31,3.52655172413793,Banana - prata,01106008,alimentação,.239999994635582,3,.002569593
6101009,15,33.86482959850606,Gastroprotetor,06101009,saude e higiene,.1500000059604645,1,.0016906171
1107094,41,15.41421052631579,Pá,01107094,alimentação,0,4,0
1116013,53,3.05529411764706,Sal,01116013,alimentação,0,5,0
1116026,26,66.58592224121094,Fermento,01116026,alimentação,0,2,0
1111019,41,11.72034379890739,Iogurte e bebidas lácteas,01111019,alimentação,.1700000017881393,4,.0018187168
2103041,31,65.85917047129654,Material hidráulico,02103041,habitacao,0,3,0
1115057,31,30.66193138793979,Azeitona,01115057,alimentação,.0299999993294477,3,.00032119913
1110010,35,11.49513362839749,Frango em pedaços,01110010,alimentação,.5299999713897705,3,.0057164426
3301022,41,434.7727355957031,Reforma de estofado,03301022,utencilios do lar,0,4,0
1103026,31,3.332903146743774,Pimentão,01103026,alimentação,0,3,0
1104018,35,4.268339157104492,Balas,01104018,alimentação,0,3,0
1106018,35,4.73916661572631,Mamão,01106018,alimentação,.0900000035762787,3,.00097071676
2104012,53,6.555585284280934,Desinfetante,02104012,habitacao,.0399999991059303,5,.0004435819
4102013,23,78.13744853909465,Bermuda/short feminino,04102013,vestuario,.2099999934434891,2,.0023041666
1108000,35,28.43676740943267,peixe,01108000,alimentação,.1399999968707561,3,.0015100037
2103042,53,238.69,Mão de obra,02103042,habitacao,.4199999868869781,5,.0046576103
1116071,33,13.83707523345947,Tempero misto,01116071,alimentação,0,3,0
6301016,15,2.290158046835473,Sabonete,06301016,saude e higiene,.3600000143051147,1,.004057481
4103011,23,38.34405214424951,Camisa/camiseta infantil,04103011,vestuario,.1400000005960464,2,.0015361111
2103008,26,13.10991954803467,Material de eletricidade,02103008,habitacao,0,2,0
1109002,31,23.02987341193105,Presunto,01109002,alimentação,.0900000035762787,3,.0009635975
3102007,50,61.59718676492819,Utensílios de metal,03102007,utencilios do lar,.1624999940395355,5,.001734397
1115075,15,40.85653305053711,Atum em conserva,01115075,alimentação,0,1,0
1109008,33,14.68366964285714,Linguiça,01109008,alimentação,.239999994635582,3,.0027146249
3201001,53,2330.558753811269,Refrigerador,03201001,utencilios do lar,.2700000107288361,5,.0029941781
6101003,32,39.6318394193731,Anti-inflamatório e antirreumático,06101003,saude e higiene,.2199999988079071,3,.0023783785
5102007,52,26.3365885040885,Óleo lubrificante,05102007,transporte,.239999994635582,5,.0026235243
3202001,41,2375.860028108465,Televisor,03202001,utencilios do lar,.4000000059604645,4,.0042793336
7101090,43,155.9299926757813,Conselho de classe,07101090,servicos pessoais,.1500000059604645,4,.0016289741
1114022,15,19.31058241758242,Café moído,01114022,alimentação,.2700000107288361,1,.0030431109
1107094,26,15.69023504273504,Pá,01107094,alimentação,.1800000071525574,2,.0019317452
7201090,52,141.7593051677489,Hospedagem,07201090,servicos pessoais,.4000000059604645,5,.0043725409
1109056,43,22.36998748779297,Carne-seca e de sol,01109056,alimentação,0,4,0
4101005,29,126.1750030517578,Agasalho masculino,04101005,vestuario,0,2,0
2103039,26,.424235294117647,Cimento,02103039,habitacao,.0700000002980232,2,.00075123418
4102010,33,24.36412003746182,Lingerie,04102010,vestuario,0,3,0
1111008,50,11.83571821684095,Leite condensado,01111008,alimentação,0,5,0
1107096,53,14.20157909393311,Peito,01107096,alimentação,0,5,0
3202001,53,2420.387658070234,Televisor,03202001,utencilios do lar,.449999988079071,5,.0049902964
7101010,32,162.281,Empregado doméstico,07101010,servicos pessoais,3.119999885559082,3,.033729728
9101001,32,101.7625,Correio,09101001,Comunicação,0,3,0
3301022,23,374.3333333333334,Reforma de estofado,03301022,utencilios do lar,.0599999986588955,2,.00065833336
5102020,29,29687.57333333333,Automóvel usado,05102020,transporte,1.590000033378601,2,.016870921
1103005,50,2.938823461532593,Mandioca (aipim),01103005,alimentação,.1099999994039536,5,.0011740534
3102009,23,23.64997318334864,Utensílios de vidro e louça,03102009,utencilios do lar,.0599999986588955,2,.00065833336
2101012,23,695.8030395507813,Mudança,02101012,habitacao,0,2,0
5104002,26,2.94084,Etanol,05104002,transporte,.239999994635582,2,.0025756599
1111009,53,39.5018424987793,Leite em pó,01111009,alimentação,0,5,0
1106020,41,5.455249786376953,Maracujá,01106020,alimentação,0,4,0
7201006,43,119.5138888888889,Clube,07201006,servicos pessoais,.1500000059604645,4,.0016289741
2103040,29,.455464880952381,Tijolo,02103040,habitacao,0,2,0
1111019,52,14.47556788635525,Iogurte e bebidas lácteas,01111019,alimentação,.1000000014901161,5,.0010931352
2104012,26,5.052746913580247,Desinfetante,02104012,habitacao,.0799999982118607,2,.00085855334
1107099,32,12.61923076923077,Costela,01107099,alimentação,.1899999976158142,3,.0020540541
7101036,31,120.5613888888889,Despachante,07101036,servicos pessoais,.1500000059604645,3,.0016059958
5101010,31,1669.044166666666,Passagem aérea,05101010,transporte,.6100000143051147,3,.0065310495
1104003,26,2.720988035202026,Açúcar refinado,01104003,alimentação,.0399999991059303,2,.00042927667
3301022,32,393.8035714285714,Reforma de estofado,03301022,utencilios do lar,.0299999993294477,3,.0003243243
7101001,26,27.36059002725669,Costureira,07101001,servicos pessoais,.1000000014901161,2,.0010731918
1103044,43,3.198133230209351,Cenoura,01103044,alimentação,.0399999991059303,4,.00043439306
4301004,26,302.4808959960938,Relógio de pulso,04301004,vestuario,.0599999986588955,2,.00064391497
1110009,33,7.09701900921659,Frango inteiro,01110009,alimentação,.119999997317791,3,.0013573124
1105004,52,1.674305558204651,Coentro,01105004,alimentação,0,5,0
1107031,33,20.72336769104004,Carne de carneiro,01107031,alimentação,0,3,0
3201013,43,117.4113845825195,Ventilador,03201013,utencilios do lar,0,4,0
1116013,41,1.730275511741638,Sal,01116013,alimentação,0,4,0
1107096,23,12.08592105263158,Peito,01107096,alimentação,0,2,0
6301011,50,73.8696913580247,Perfume,06301011,saude e higiene,1.190000057220459,5,.012701124
1103026,31,3.332903146743774,Pimentão,01103026,alimentação,0,3,0
1115016,53,58.96076965332031,Palmito em conserva,01115016,alimentação,.0199999995529652,5,.00022179095
2103049,41,107.9335098266602,Pedras,02103049,habitacao,0,4,0
1110044,50,5.166571212121212,Ovo de galinha,01110044,alimentação,.2300000041723251,5,.0024548389
1115075,23,40.81176432938766,Atum em conserva,01115075,alimentação,0,2,0
1101002,26,3.248726692231917,Arroz,01101002,alimentação,.3600000143051147,2,.0038634904
1116023,32,5.963710784912109,Caldo de tucupi,01116023,alimentação,0,3,0
1106015,31,3.878077030181885,Limão,01106015,alimentação,0,3,0
7101036,32,128.4468841552734,Despachante,07101036,servicos pessoais,.0799999982118607,3,.00086486485
1114085,29,27.85126003853197,Outras bebidas alcoólicas,01114085,alimentação,0,2,0
4103031,53,61.09566,Conjunto infantil,04103031,vestuario,.1099999994039536,5,.0012198504
7201019,31,607.55297625,Bicicleta,07201019,servicos pessoais,.1000000014901161,3,.0010706638
8101003,35,1378.462663865546,Ensino fundamental,08101003,educaçao,1.75,3,.018875046
1115057,41,42.58913562271063,Azeitona,01115057,alimentação,.0500000007450581,4,.0005349167
1104003,15,3.03086956521739,Açúcar refinado,01104003,alimentação,.1500000059604645,1,.0016906171
4102003,31,116.2675,Agasalho feminino,04102003,vestuario,.0799999982118607,3,.00085653103
1107031,32,20.72336769104004,Carne de carneiro,01107031,alimentação,0,3,0
1105012,35,2.05297297297297,Cheiro-verde,01105012,alimentação,.0299999993294477,3,.00032357223
3103001,15,55.52614026515152,Roupa de cama,03103001,utencilios do lar,.2000000029802322,1,.0022541562
1201003,15,13.40511525024683,Lanche,01201003,alimentação,1.629999995231628,1,.018371372
1109056,23,22.36998748779297,Carne-seca e de sol,01109056,alimentação,.0900000035762787,2,.00098750007
1201001,31,32.55656468109745,Refeição,01201001,alimentação,3.539999961853027,3,.037901498
1105004,43,1.674305558204651,Coentro,01105004,alimentação,0,4,0
5102004,53,128.67,Emplacamento e licença,05102004,transporte,2.430000066757202,5,.026947603
4201003,26,85.54946766203705,Sapato feminino,04201003,vestuario,.3400000035762787,2,.0036488518
3201002,52,1432.00927734375,Ar-condicionado,03201002,utencilios do lar,.1599999964237213,5,.0017490162
1104023,31,58.34386660011045,Chocolate em barra e bombom,01104023,alimentação,.1400000005960464,3,.0014989295
1102010,52,30.14977836608887,Flocos de milho,01102010,alimentação,0,5,0
1116026,43,50.38766296687815,Fermento,01116026,alimentação,.0299999993294477,4,.0003257948
8101004,26,891.175,Ensino médio,08101004,educaçao,.2700000107288361,2,.0028976176
4103005,50,54.82887305555555,Agasalho infantil,04103005,vestuario,0,5,0
1116048,29,28.04404413812309,Caldo concentrado,01116048,alimentação,.0299999993294477,2,.00031831925
6202006,52,217.8525391275391,Exame de imagem,06202006,saude e higiene,.1800000071525574,5,.0019676434
3101003,29,727.5985774611263,Móvel para quarto,03101003,utencilios do lar,.5199999809265137,2,.005517534
1106017,26,6.90277859237537,Maçã,01106017,alimentação,.1500000059604645,2,.0016097876
2201005,29,95.59999847412109,Gás encanado,02201005,habitacao,0,2,0
2104009,50,6.944306140350878,Sabão em pó,02104009,habitacao,.3499999940395355,5,.0037356245
6203001,35,277.72,Plano de saúde,06203001,saude e higiene,4.690000057220459,3,.050585128
7201095,32,2197.35595703125,Pacote turístico,07201095,servicos pessoais,.4199999868869781,3,.0045405407
5101010,32,1643.389166666667,Passagem aérea,05101010,transporte,.8199999928474426,3,.0088648647
1104003,53,2.720988035202026,Açúcar refinado,01104003,alimentação,.0299999993294477,5,.00033268644
1105019,15,3.843701124191284,Brócolis,01105019,alimentação,.0299999993294477,1,.00033812341
1109008,50,19.69900000000001,Linguiça,01109008,alimentação,.3700000047683716,5,.003949089
3201006,32,1196.113988092188,Máquina de lavar roupa,03201006,utencilios do lar,.300000011920929,3,.0032432433
